# time,x,y,yaw,truth_x,truth_y,truth_yaw
6.800000000000000488e-01,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000044e-01,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000089e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000027e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.680000000000000160e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.879999999999999893e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.080000000000000071e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.280000000000000249e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.680000000000000160e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.899999999999999911e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.080000000000000071e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.299999999999999822e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.479999999999999982e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.680000000000000160e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.465953031066383749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.879999999999999893e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.585953031066384133e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000198e-02
4.080000000000000071e+00,2.640680133689444209e-01,-1.456457021683160193e-02,1.985953031066383934e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.200000000000002537e-02
4.280000000000000249e+00,2.640680133689444209e-01,-1.456457021683160193e-02,2.385953031066384011e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.200000000000006783e-02
4.480000000000000426e+00,2.210759428689366146e-01,-3.800094934412928671e-02,2.371858031462687200e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.320000000000000895e-01
4.679999999999999716e+00,2.021844052885224119e-01,-2.975377984617030500e-02,2.455827576908371224e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.720000000000001250e-01
4.879999999999999893e+00,1.974615208934188681e-01,-2.769198747168056043e-02,2.776819963269792080e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.120000000000001328e-01
5.080000000000000071e+00,1.214596439128580868e-01,-2.045056671318075392e-02,2.837626841266624456e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.520000000000001683e-01
