# time,x,y,yaw,truth_x,truth_y,truth_yaw
9.880000000000000782e+00,2.277194390031317683e-01,-5.740123153923124000e-03,1.643514248155563129e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.008000000000000007e+01,2.277194390031317683e-01,-5.740123153923124000e-03,1.643514248155563129e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.027999999999999936e+01,2.277194390031317683e-01,-5.740123153923124000e-03,1.643514248155563129e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.048000000000000043e+01,2.277194390031317683e-01,-5.740123153923124000e-03,2.005314248155562751e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000422e-02
1.067999999999999972e+01,2.277194390031317683e-01,-5.740123153923124000e-03,2.407314248155563718e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.600000000000001199e-02
1.088000000000000078e+01,1.834181973501758101e-01,-6.525817960358477367e-03,2.368256940002407274e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.160000000000000753e-01
1.108000000000000007e+01,1.723428869369368066e-01,-6.722241661967315492e-03,2.659992612964118264e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.560000000000000830e-01
1.127999999999999936e+01,1.453732133764495393e-01,1.073958517509244516e-02,2.660165202793639549e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.960000000000000908e-01
1.148000000000000043e+01,9.633777109444431608e-02,7.012166114962418290e-03,2.689112539749308750e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.360000000000002096e-01
1.167999999999999972e+01,8.407891052394300679e-02,6.080311349929912006e-03,2.997849373988226707e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.760000000000001896e-01
1.188000000000000078e+01,6.327327380005406954e-02,1.325063453748488024e-02,3.196109070690666409e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.080000000000002736e-01
1.208000000000000007e+01,5.396504073858872375e-02,8.650302497448643380e-03,3.112860589761041186e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.080000000000002736e-01
1.227999999999999936e+01,5.163798247322238383e-02,7.500219487439584165e-03,3.092048469528633770e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.080000000000002736e-01
1.248000000000000043e+01,5.163798247322238383e-02,7.500219487439584165e-03,3.092048469528633770e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.080000000000002736e-01
1.267999999999999972e+01,5.163798247322238383e-02,7.500219487439584165e-03,3.092048469528633770e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.080000000000002736e-01
1.288000000000000078e+01,5.163798247322238383e-02,7.500219487439584165e-03,3.092048469528633770e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.080000000000002736e-01
1.308000000000000007e+01,8.638393397793718564e-02,1.756948021573365853e-02,2.549348469528635586e-01,3.458382738607169299e-02,9.982183425473930768e-03,2.540000000000002256e-01
1.327999999999999936e+01,1.255493887046179868e-01,2.661109564575362893e-02,2.051218034746026264e-01,7.356161427565000022e-02,1.894783014751920402e-02,2.044347826086958808e-01
1.348000000000000043e+01,1.566509175868043835e-01,3.049874116269971763e-02,1.422892782016102198e-01,1.129289244460421060e-01,2.600295940105004297e-02,1.491304347826089838e-01
1.367999999999999972e+01,1.862955153399997177e-01,3.570928134146940380e-02,9.248917405954554249e-02,1.526166698787874698e-01,3.096048282942196958e-02,1.011304347826090244e-01
1.388000000000000078e+01,2.132863277631137089e-01,3.736210792570768269e-02,5.471458264063743665e-02,1.906762405758757051e-01,3.397640773799836394e-02,5.886956521739165199e-02
1.408000000000000007e+01,2.512770012836921252e-01,3.854988840368472197e-02,1.875778912087645162e-02,2.306423697227226455e-01,3.556476667411744702e-02,2.182608695652211300e-02
1.427999999999999936e+01,2.925320494342311117e-01,3.665292913683120685e-02,-1.356453850735988773e-02,2.691855691208043244e-01,3.578243193876980838e-02,-9.999999999999634182e-03
