# time,x,y,yaw,truth_x,truth_y,truth_yaw
8.880000000000000782e+00,2.619627646477001859e-01,-7.642080717460806791e-03,1.621300067581815663e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.080000000000000071e+00,2.619627646477001859e-01,-7.642080717460806791e-03,1.621300067581815663e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.279999999999999361e+00,2.619627646477001859e-01,-7.642080717460806791e-03,1.621300067581815663e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.480000000000000426e+00,2.619627646477001859e-01,-7.642080717460806791e-03,1.942900067581815604e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000067e-02
9.679999999999999716e+00,2.619627646477001859e-01,-7.642080717460806791e-03,2.344900067581815462e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.200000000000003619e-02
9.880000000000000782e+00,2.199172292989118038e-01,-4.423957492048890411e-03,2.352775383210298221e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.120000000000000856e-01
1.008000000000000007e+01,2.094058454617147014e-01,-3.619426685695911316e-03,2.656244212117417347e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.520000000000000517e-01
1.027999999999999936e+01,1.691931876618713304e-01,-8.294275517586713331e-03,2.531460985427626542e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000873e-01
1.048000000000000043e+01,1.439883639522025471e-01,3.573933573953815522e-03,2.713399978733659346e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.320000000000002061e-01
1.067999999999999972e+01,1.376871580247853721e-01,6.540985846838946217e-03,3.060384727060168064e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.720000000000002416e-01
1.088000000000000078e+01,8.154111367422266221e-02,1.536427642028509108e-02,3.274448194885172247e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.120000000000002771e-01
1.108000000000000007e+01,6.273039836298252570e-02,1.530022087276706848e-02,3.523741654275731605e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.440000000000003055e-01
1.127999999999999936e+01,5.802771953517248810e-02,1.528420698588756413e-02,3.505665019123370696e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.440000000000003055e-01
1.148000000000000043e+01,5.802771953517248810e-02,1.528420698588756413e-02,3.505665019123370696e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.440000000000003055e-01
1.169999999999999929e+01,5.802771953517248810e-02,1.528420698588756413e-02,3.505665019123370696e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.440000000000003055e-01
1.188000000000000078e+01,5.802771953517248810e-02,1.528420698588756413e-02,3.505665019123370696e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.440000000000003055e-01
1.208000000000000007e+01,5.802771953517248810e-02,1.528420698588756413e-02,3.505665019123370696e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.440000000000003055e-01
1.227999999999999936e+01,5.802771953517248810e-02,1.528420698588756413e-02,3.374814019123369979e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.309800000000005515e-01
1.248000000000000043e+01,5.802771953517248810e-02,1.528420698588756413e-02,3.041148737848371475e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.977794745000006404e-01
1.267999999999999972e+01,5.802771953517248810e-02,1.528420698588756413e-02,2.505671137654467140e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.444981212468756993e-01
1.288000000000000078e+01,5.802771953517248810e-02,1.528420698588756413e-02,1.902671137654467493e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.844981212468756460e-01
1.308000000000000007e+01,4.564648696967895519e-02,1.006026083401216978e-02,1.321132860377318696e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.244981212468756065e-01
