# time,x,y,yaw,truth_x,truth_y,truth_yaw
8.800000000000000044e-01,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.080000000000000071e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000027e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.479999999999999982e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.680000000000000160e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.879999999999999893e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.080000000000000071e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.280000000000000249e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.479999999999999982e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.680000000000000160e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.879999999999999893e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.080000000000000071e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.280000000000000249e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.479999999999999982e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.680000000000000160e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.879999999999999893e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.099999999999999645e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.500442977784940957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.280000000000000249e+00,2.619020549862059455e-01,-8.770006997399005730e-03,1.781842977784940940e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000058e-02
4.480000000000000426e+00,2.619020549862059455e-01,-8.770006997399005730e-03,2.183842977784941908e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.800000000000003264e-02
4.679999999999999716e+00,2.349576654263434428e-01,2.654081236704825637e-04,2.286234735665308715e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.080000000000000820e-01
4.879999999999999893e+00,2.282215680363778310e-01,2.524261903937854122e-03,2.613332675135399685e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.480000000000001037e-01
5.080000000000000071e+00,1.926830585560767306e-01,2.043473073140802954e-02,2.584184016845273990e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.880000000000001115e-01
5.280000000000000249e+00,1.515451988460172206e-01,2.874755989147692245e-02,2.705088337184512470e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000001470e-01
5.480000000000000426e+00,1.412607339185023292e-01,3.082576718149414308e-02,3.036814417269321220e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.680000000000001825e-01
5.679999999999999716e+00,7.566414881387246993e-02,3.645543322014973414e-02,3.272323734960154162e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.080000000000002736e-01
5.879999999999999893e+00,4.334059950969862407e-02,4.305487902724688953e-02,3.580611483995543298e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.480000000000003091e-01
6.080000000000000071e+00,3.525971218365516607e-02,4.470474047902118359e-02,3.959183421254391377e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
6.280000000000000249e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
6.480000000000000426e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
6.679999999999999716e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
6.879999999999999893e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
7.080000000000000071e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
7.280000000000000249e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
7.480000000000000426e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
7.679999999999999716e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
7.879999999999999893e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
8.080000000000000071e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
8.300000000000000711e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
8.480000000000000426e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
8.679999999999999716e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
8.900000000000000355e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
9.080000000000000071e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
9.279999999999999361e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
9.480000000000000426e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
9.679999999999999716e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
9.880000000000000782e+00,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
1.008000000000000007e+01,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
1.030000000000000071e+01,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
1.048000000000000043e+01,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
1.067999999999999972e+01,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
1.088000000000000078e+01,2.815787621952300923e-02,4.826659113050089239e-02,3.881572610207708607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.880000000000004556e-01
1.109999999999999964e+01,2.815787621952300923e-02,4.826659113050089239e-02,3.801172610207710911e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000003375e-01
1.127999999999999936e+01,2.815787621952300923e-02,4.826659113050089239e-02,3.629920610207709730e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.629600000000004489e-01
1.148000000000000043e+01,2.815787621952300923e-02,4.826659113050089239e-02,3.326910597707710693e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.328097500000004039e-01
1.167999999999999972e+01,2.815787621952300923e-02,4.826659113050089239e-02,2.911633022613933086e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.914885982493754524e-01
1.188000000000000078e+01,2.815787621952300923e-02,4.826659113050089239e-02,2.404082834738621999e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.409860919931256784e-01
1.208000000000000007e+01,2.157218931688072508e-02,5.118800789322926897e-02,1.753145253383494306e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.828855907418755755e-01
1.227999999999999936e+01,-6.642029031442458695e-03,6.036292799262906600e-02,1.129990480142309822e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.228855907418755361e-01
1.248000000000000043e+01,-1.976131426689155604e-02,5.654608517815187113e-02,4.969491569227463962e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.288559074187544118e-02
1.267999999999999972e+01,3.706114552096070186e-03,4.874381091932204063e-02,5.464173426932592698e-02,3.011446033380839327e-02,2.014269388533163063e-03,6.862472117665810445e-02
