# time,x,y,yaw,truth_x,truth_y,truth_yaw
1.807999999999999829e+01,2.843452387591012265e-01,1.502827653279062946e-02,1.539528760438718946e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.828000000000000114e+01,2.843452387591012265e-01,1.502827653279062946e-02,1.539528760438718946e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.848000000000000043e+01,2.843452387591012265e-01,1.502827653279062946e-02,1.539528760438718946e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.867999999999999972e+01,2.843452387591012265e-01,1.502827653279062946e-02,1.660128760438719375e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000198e-02
1.887999999999999901e+01,2.843452387591012265e-01,1.502827653279062946e-02,2.062128760438719510e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.200000000000002537e-02
1.907999999999999829e+01,2.843452387591012265e-01,1.502827653279062946e-02,2.464128760438718813e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.200000000000006783e-02
1.928000000000000114e+01,2.723124119859899328e-01,1.632104429425690340e-02,2.510219903519962936e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.320000000000000895e-01
1.948000000000000043e+01,2.455015372954551245e-01,2.965245185578321493e-02,2.492743768106927271e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.720000000000001250e-01
1.967999999999999972e+01,2.387988186228214293e-01,3.298530374616479022e-02,2.789874734253667277e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.120000000000001328e-01
1.987999999999999901e+01,1.961306365131823826e-01,4.707266848979756863e-02,2.922343521295761026e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.520000000000001683e-01
2.007999999999999829e+01,1.616870501770120150e-01,5.095524685709883900e-02,3.165267276789411333e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.920000000000002593e-01
2.028000000000000114e+01,1.530761535929694439e-01,5.192589144892415659e-02,3.527498215662826508e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.320000000000003504e-01
2.048000000000000043e+01,1.327532472408732289e-01,3.984254053618934560e-02,3.824006075782604985e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.720000000000002749e-01
2.067999999999999972e+01,1.213363297358306114e-01,3.366648771319345756e-02,4.186081603639291715e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.120000000000005325e-01
2.087999999999999901e+01,1.184821003595699501e-01,3.212247450744448729e-02,4.578100485603464054e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.520000000000006790e-01
2.107999999999999829e+01,9.237530612462016566e-02,3.314867979888766469e-02,4.952431147640128928e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.920000000000006590e-01
2.128000000000000114e+01,8.075554395037524980e-02,2.920280910701905999e-02,4.968504981813238741e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.920000000000006590e-01
2.150000000000000000e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.972523440356517166e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.920000000000006590e-01
2.167999999999999972e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.972523440356517166e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.920000000000006590e-01
2.187999999999999901e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.972523440356517166e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.920000000000006590e-01
2.210000000000000142e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.972523440356517166e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.920000000000006590e-01
2.228000000000000114e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.972523440356517166e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.920000000000006590e-01
2.248000000000000043e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.972523440356517166e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.920000000000006590e-01
2.269999999999999929e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.972523440356517166e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.920000000000006590e-01
2.287999999999999901e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.972523440356517166e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.920000000000006590e-01
2.307999999999999829e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.972523440356517166e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.920000000000006590e-01
2.328000000000000114e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.972523440356517166e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.920000000000006590e-01
2.350000000000000000e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.962473440356515719e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.910000000000006581e-01
2.367999999999999972e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.861923190356519098e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.809950000000007830e-01
2.387999999999999901e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.660420690356519846e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.609450000000010483e-01
2.407999999999999829e+01,7.785060340681401736e-02,2.821634143405190795e-02,4.326806162837769087e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.277495246250009320e-01
2.428000000000000114e+01,7.785060340681401736e-02,2.821634143405190795e-02,3.891023562681428793e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.843880718731261803e-01
2.448000000000000043e+01,8.131976755823409897e-02,3.501283288763087226e-02,3.335369575160471167e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.329358162425014034e-01
2.467999999999999972e+01,7.408909285225961927e-02,3.557008463948987953e-02,2.738999319585181946e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.729358162425012946e-01
2.487999999999999901e+01,6.405878649229389266e-02,3.706463069274826272e-02,2.138293244710434138e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.129358162425012413e-01
2.507999999999999829e+01,5.680091420515249317e-02,3.797338743887136714e-02,1.541879262800595063e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.529358162425011880e-01
2.528000000000000114e+01,5.228172737044220475e-02,3.748280693388512941e-02,9.388556979674990421e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.293581624250106532e-02
2.548000000000000043e+01,6.052922111357146584e-02,3.584221332355133627e-02,6.235151905069340195e-02,1.198112194533599087e-02,6.719187697888161052e-04,6.110972928597929732e-02
2.567999999999999972e+01,1.004308096462935285e-01,3.683831634149132422e-02,6.961289767193774847e-02,5.187127234810071097e-02,3.622779259149587656e-03,6.684885972076189120e-02
2.587999999999999901e+01,1.407321989274920027e-01,3.814240338694721566e-02,2.223988839003121151e-02,9.183684413673399993e-02,5.171298088771582487e-03,1.937059885119665065e-02
2.607999999999999829e+01,1.771516377809645437e-01,3.735488327368964578e-02,1.049080791862715308e-02,1.318340643905034637e-01,5.609065408963444591e-03,5.805381459892296203e-03
2.628000000000000114e+01,2.159649918544185587e-01,3.716504965219681600e-02,5.933184438373147011e-03,1.707427458219996086e-01,5.785191932765412944e-03,3.196685807718381653e-03
2.648000000000000043e+01,2.535342109561451451e-01,3.718710601837907359e-02,3.613995959613992923e-03,2.081972100956366867e-01,5.859768132706596154e-03,1.370598851196638129e-03
2.669999999999999929e+01,3.006764619105511405e-01,3.872681052501050769e-02,3.559716710058974821e-03,2.521971687677365126e-01,5.920074463277925567e-03,1.370598851196638129e-03
2.687999999999999901e+01,3.366012787026886333e-01,3.941886036893937212e-02,1.169080907951961304e-03,2.881971349540002336e-01,5.969416006472649631e-03,1.370598851196638129e-03
2.707999999999999829e+01,3.767372750043451179e-01,3.958264093699330466e-02,5.714219574252083584e-04,3.281970973831821459e-01,6.024239943355676370e-03,1.370598851196638129e-03
2.728000000000000114e+01,4.185344681350404161e-01,4.072852718748381368e-02,-1.129593622544870172e-03,3.667425157240300493e-01,6.077070282533863881e-03,1.370598851196638129e-03
2.748000000000000043e+01,4.550085874354818927e-01,3.946018758369470442e-02,4.871504501163295133e-04,4.041970259986274461e-01,6.128405423433421970e-03,1.370598851196638129e-03
2.767999999999999972e+01,4.949164868415562579e-01,3.918956207795678409e-02,8.913364682816292449e-04,4.441969884278093583e-01,6.183229360316448708e-03,1.370598851196638129e-03
2.787999999999999901e+01,5.357025115080297217e-01,3.983509220290482739e-02,1.003552002358759241e-03,4.841969508569912706e-01,6.238053297199475447e-03,1.370598851196638129e-03
2.807999999999999829e+01,5.752119350202916648e-01,4.120930729767931233e-02,1.200965214701484474e-03,5.241969132861727942e-01,6.292877234082502186e-03,1.370598851196638129e-03
2.828000000000000114e+01,6.141429028099358867e-01,4.158735575839098142e-02,4.637967786567299576e-04,5.631059723862871236e-01,6.341937200683839954e-03,5.879901555444627670e-04
2.850000000000000000e+01,6.553240561882321957e-01,4.243322320825184540e-02,-2.912634613110264264e-03,6.045605006963153949e-01,6.313853573646661770e-03,-1.238096800977280323e-03
2.867999999999999972e+01,6.927800994931794243e-01,4.281875014676044672e-02,-5.530065325137558394e-04,6.405604731044126643e-01,6.269282100198625592e-03,-1.238096800977280323e-03
2.887999999999999901e+01,7.332985886020896293e-01,4.294295445827436830e-02,3.690048763537113119e-05,6.805604424467429636e-01,6.219758240811918727e-03,-1.238096800977280323e-03
2.907999999999999829e+01,7.741774961433015578e-01,4.412167551313121022e-02,-2.753868366883303713e-03,7.205604117890732629e-01,6.170234381425211863e-03,-1.238096800977280323e-03
2.928000000000000114e+01,8.112452671846556163e-01,4.386096413711582098e-02,-3.553244453696157573e-03,7.594694728766127056e-01,6.122061172749052732e-03,-1.238096800977280323e-03
2.948000000000000043e+01,8.487432667632262007e-01,4.368006304686290753e-02,-3.753088475399371689e-03,7.972876257093612917e-01,6.075238614783441335e-03,-1.238096800977280323e-03
2.967999999999999972e+01,8.882959192652163383e-01,4.371722672535355986e-02,5.713636953352494799e-06,8.372875950516915911e-01,6.025714755396734471e-03,-1.238096800977280323e-03
2.987999999999999901e+01,9.266181083221529668e-01,4.270704244928762161e-02,-1.084913748894288229e-03,8.772875643940218904e-01,5.976190896010027606e-03,-1.238096800977280323e-03
3.007999999999999829e+01,9.652520920540685889e-01,4.240135183500453459e-02,-1.357570595356198369e-03,9.161966254815613331e-01,5.928017687333868475e-03,-1.238096800977280323e-03
